customer_id,purchase_date,amount
CUST0941,2024-02-14,81.07
CUST0350,2024-03-29,320.02
CUST0763,2024-10-10,427.04
CUST0588,2024-10-20,488.84
CUST0812,2024-09-16,414.1
CUST0406,2024-11-19,413.49
CUST0902,2024-11-03,495.35
CUST0558,2024-12-09,264.59
CUST0590,2024-12-28,134.81
CUST0564,2024-01-25,471.72
CUST0758,2024-09-05,345.17
CUST0807,2024-07-12,249.7
CUST0334,2024-06-22,278.74
CUST0405,2024-04-07,331.88
CUST0403,2024-09-09,292.74
CUST0768,2024-06-05,347.02
CUST0109,2024-09-06,323.83
CUST0465,2024-10-12,418.83
CUST0917,2024-09-25,360.94
CUST0915,2024-04-16,401.97
CUST0508,2024-10-18,458.76
CUST0712,2024-07-27,128.5
CUST0416,2024-07-28,414.36
CUST0555,2024-02-08,57.33
CUST0835,2024-09-24,21.52
CUST0032,2024-08-01,69.33
CUST0191,2024-01-17,44.95
CUST0260,2024-05-13,476.0
CUST0433,2024-06-30,334.18
CUST0011,2024-01-08,302.8
CUST0352,2024-06-15,193.71
CUST0312,2024-05-25,313.44
CUST0942,2024-04-30,321.26
CUST0608,2024-12-09,342.77
CUST0033,2024-04-19,166.62
CUST0032,2024-08-22,353.31
CUST0882,2024-06-17,378.93
CUST0789,2024-11-10,217.12
CUST0602,2024-02-17,441.51
CUST0972,2024-01-15,250.25
CUST0028,2024-06-19,28.95
CUST0500,2024-11-16,242.69
CUST0557,2024-11-13,50.65
CUST0742,2024-02-11,461.93
CUST0466,2024-06-19,377.04
CUST0248,2024-02-25,492.16
CUST0036,2024-07-18,161.81
CUST0796,2024-01-05,428.77
CUST0222,2024-02-20,211.2
CUST0011,2024-01-15,72.91
CUST0884,2024-01-20,392.61
CUST0958,2024-04-15,227.77
CUST0515,2024-09-29,236.96
CUST0714,2024-03-16,200.21
CUST0948,2024-03-31,330.31
CUST0050,2024-08-23,296.97
CUST0715,2024-04-10,250.64
CUST0924,2024-05-13,153.76
CUST0167,2024-12-10,152.24
CUST0340,2024-05-26,63.74
CUST0159,2024-11-21,107.57
CUST0498,2024-08-25,12.79
CUST0795,2024-01-31,453.65
CUST0792,2024-06-21,31.5
CUST0188,2024-09-07,176.63
CUST0700,2024-03-07,424.31
CUST0235,2024-05-17,406.13
CUST0971,2024-11-01,59.75
CUST0143,2024-10-24,372.77
CUST0970,2024-02-25,285.76
CUST0449,2024-04-20,189.67
CUST0716,2024-05-24,20.06
CUST0538,2024-01-10,190.46
CUST0557,2024-11-06,215.13
CUST0035,2024-08-10,223.78
CUST0719,2024-05-28,42.8
CUST0090,2024-08-18,440.11
CUST0681,2024-06-30,242.57
CUST0520,2024-08-28,454.24
CUST0897,2024-10-21,69.3
CUST0166,2024-11-16,289.51
CUST0681,2024-09-21,228.59
CUST0560,2024-06-22,283.11
CUST0490,2024-11-26,485.72
CUST0673,2024-09-27,295.24
CUST0119,2024-03-19,29.48
CUST0208,2024-10-16,157.17
CUST0765,2024-01-06,201.45
CUST0381,2024-11-30,260.0
CUST0013,2024-11-03,267.04
CUST0273,2024-03-06,269.95
CUST0311,2024-10-21,166.57
CUST0250,2024-04-29,402.6
CUST0194,2024-01-26,242.63
CUST0491,2024-09-12,58.53
CUST0398,2024-03-22,320.36
CUST0555,2024-11-24,81.6
CUST0131,2024-04-13,81.25
CUST0779,2024-11-26,244.07
CUST0075,2024-03-16,90.72
CUST0642,2024-06-02,421.49
CUST0371,2024-09-06,415.71
CUST0417,2024-11-30,378.66
CUST0044,2024-07-19,392.51
CUST0029,2024-09-23,339.11
CUST0954,2024-06-22,201.48
CUST0621,2024-09-06,376.82
CUST0131,2024-04-29,311.3
CUST0810,2024-04-14,445.48
CUST0662,2024-02-09,87.07
CUST0614,2024-04-08,150.94
CUST0792,2024-11-22,222.04
CUST0032,2024-05-31,42.5
CUST0087,2024-01-05,446.91
CUST0150,2024-02-06,29.57
CUST0285,2024-06-12,147.61
CUST0666,2024-07-09,158.71
CUST0549,2024-02-25,170.27
CUST0316,2024-05-04,260.61
CUST0396,2024-01-13,298.88
CUST0574,2024-01-16,306.55
CUST0677,2024-03-12,77.26
CUST0346,2024-11-14,348.8
CUST0999,2024-07-08,271.04
CUST0632,2024-02-11,40.84
CUST0645,2024-08-15,467.74
CUST0896,2024-08-05,301.27
CUST0234,2024-07-23,464.14
CUST0332,2024-08-30,287.35
CUST0357,2024-07-27,104.0
CUST0344,2024-04-09,341.29
CUST0286,2024-08-17,302.9
CUST0686,2024-01-28,102.29
CUST0628,2024-10-20,403.1
CUST0705,2024-08-01,103.08
CUST0703,2024-06-28,359.18
CUST0567,2024-07-19,110.19
CUST0474,2024-03-08,264.86
CUST0121,2024-08-03,322.91
CUST0211,2024-02-28,397.07
CUST0851,2024-07-11,99.71
CUST0664,2024-04-20,193.75
CUST0402,2024-04-27,361.35
CUST0955,2024-03-15,234.95
CUST0350,2024-10-17,134.82
CUST0074,2024-08-23,70.97
CUST0386,2024-03-24,492.1
CUST0004,2024-11-26,102.57
CUST0957,2024-08-22,464.62
CUST0466,2024-03-24,295.96
CUST0284,2024-04-13,288.05
CUST0204,2024-08-16,34.99
CUST0438,2024-02-13,491.03
CUST0610,2024-11-05,243.42
CUST0397,2024-07-23,68.53
CUST0186,2024-10-29,187.05
CUST0821,2024-12-03,30.11
CUST0072,2024-08-10,62.66
CUST0549,2024-08-15,72.44
CUST0099,2024-01-14,217.4
CUST0041,2024-01-27,287.62
CUST0011,2024-11-03,175.43
CUST0640,2024-08-11,149.25
CUST0247,2024-09-03,118.01
CUST0619,2024-03-13,378.35
CUST0951,2024-03-23,183.24
CUST0243,2024-10-14,21.25
CUST0599,2024-07-21,383.55
CUST0176,2024-06-17,109.54
CUST0632,2024-12-22,477.69
CUST0094,2024-03-13,372.82
CUST0998,2024-08-14,406.68
CUST0128,2024-11-12,130.63
CUST0417,2024-09-08,128.59
CUST0625,2024-10-07,447.02
CUST0940,2024-09-09,146.94
CUST0004,2024-08-30,338.87
CUST0446,2024-03-09,431.84
CUST0870,2024-06-16,228.62
CUST0238,2024-11-09,425.17
CUST0419,2024-01-01,227.63
CUST0154,2024-06-17,426.79
CUST0769,2024-06-19,21.28
CUST0784,2024-08-13,110.51
CUST0690,2024-04-23,223.96
CUST0897,2024-04-06,177.72
CUST0022,2024-04-19,258.7
CUST0398,2024-05-18,307.21
CUST0382,2024-10-18,354.69
CUST0616,2024-01-08,344.81
CUST0173,2024-06-07,111.49
CUST0322,2024-07-03,208.5
CUST0255,2024-08-04,450.24
CUST0389,2024-02-27,440.09
CUST0984,2024-12-18,346.38
CUST0577,2024-08-28,326.28
CUST0067,2024-05-13,359.4
CUST0023,2024-06-14,290.11
CUST0369,2024-06-18,20.04
CUST0447,2024-05-16,455.5
CUST0092,2024-05-21,134.91
CUST0235,2024-08-15,189.63
CUST0267,2024-04-29,87.47
CUST0225,2024-03-06,326.05
CUST0614,2024-04-03,406.97
CUST0867,2024-12-12,489.79
CUST0374,2024-12-06,382.75
CUST0093,2024-01-03,458.77
CUST0095,2024-02-19,350.7
CUST0052,2024-08-24,48.84
CUST0955,2024-08-22,232.02
CUST0301,2024-10-19,430.67
CUST0286,2024-09-26,122.25
CUST0320,2024-10-06,265.05
CUST0238,2024-11-13,314.26
CUST0587,2024-01-30,393.72
CUST0893,2024-10-01,151.24
CUST0482,2024-05-28,448.51
CUST0242,2024-12-22,405.79
CUST0201,2024-02-26,359.14
CUST0069,2024-11-09,141.83
CUST0802,2024-09-30,271.64
CUST0798,2024-05-08,281.18
CUST0378,2024-09-30,84.83
CUST0955,2024-09-26,130.37
CUST0009,2024-07-17,429.15
CUST0785,2024-08-13,261.49
CUST0022,2024-04-18,257.21
CUST0059,2024-06-12,76.13
CUST0050,2024-05-04,86.4
CUST0136,2024-08-29,432.23
CUST0855,2024-06-25,291.19
CUST0286,2024-05-08,130.44
CUST0180,2024-01-02,63.84
CUST0255,2024-10-09,323.67
CUST0773,2024-12-09,42.87
CUST0387,2024-10-22,10.28
CUST0472,2024-04-04,401.43
CUST0694,2024-06-11,279.65
CUST0744,2024-06-07,445.51
CUST0478,2024-02-03,472.21
CUST0363,2024-02-24,292.96
CUST0858,2024-06-06,378.3
CUST0537,2024-06-05,91.78
CUST0879,2024-04-19,71.86
CUST0038,2024-09-16,45.97
CUST0377,2024-07-31,66.61
CUST0926,2024-06-02,197.46
CUST0307,2024-06-22,21.7
CUST0499,2024-09-20,377.65
CUST0221,2024-05-22,389.79
CUST0769,2024-10-16,230.47
CUST0605,2024-10-20,328.04
CUST0310,2024-06-11,129.8
CUST0017,2024-09-05,452.8
CUST0259,2024-04-25,205.63
CUST0730,2024-05-06,192.07
CUST0210,2024-05-07,73.9
CUST0983,2024-12-04,130.23
CUST0150,2024-02-07,462.15
CUST0303,2024-06-22,36.03
CUST0477,2024-06-16,444.65
CUST0894,2024-05-23,48.28
CUST0302,2024-07-02,412.34
CUST0565,2024-04-30,29.86
CUST0890,2024-04-29,43.2
CUST0340,2024-09-22,162.07
CUST0519,2024-10-07,15.42
CUST0104,2024-10-17,374.73
CUST0576,2024-08-14,39.34
CUST0522,2024-09-10,319.03
CUST0381,2024-12-18,229.7
CUST0343,2024-02-21,235.54
CUST0637,2024-07-16,149.61
CUST0053,2024-04-10,296.95
CUST0905,2024-05-20,381.66
CUST0444,2024-04-11,27.72
CUST0799,2024-03-25,367.05
CUST0580,2024-04-15,42.97
CUST0992,2024-10-13,467.14
CUST0387,2024-07-14,333.7
CUST0451,2024-02-09,140.88
CUST0146,2024-09-21,55.66
CUST0394,2024-08-11,203.26
CUST0043,2024-12-08,158.43
CUST0977,2024-10-23,105.3
CUST0583,2024-09-22,214.62
CUST0846,2024-10-14,219.19
CUST0582,2024-08-22,495.31
CUST0216,2024-12-30,495.6
CUST0168,2024-12-11,140.1
CUST0495,2024-11-27,117.36
CUST0938,2024-10-07,463.16
CUST0506,2024-11-02,49.19
CUST0471,2024-07-08,312.23
CUST0382,2024-05-04,478.28
CUST0265,2024-03-10,283.7
CUST0911,2024-07-14,319.45
CUST0335,2024-04-05,86.24
CUST0699,2024-03-04,264.82
CUST0286,2024-03-01,391.37
CUST0252,2024-09-06,409.32
CUST0445,2024-04-27,143.37
CUST0963,2024-04-14,157.28
CUST0997,2024-06-06,35.13
CUST0606,2024-07-30,402.82
CUST0264,2024-11-06,413.79
CUST0569,2024-09-07,423.8
CUST0225,2024-08-25,237.53
CUST0157,2024-11-10,351.72
CUST0518,2024-06-28,212.2
CUST0410,2024-05-30,287.62
CUST0307,2024-11-19,128.82
CUST0639,2024-04-28,474.76
CUST0679,2024-11-27,389.73
CUST0949,2024-12-01,223.46
CUST0835,2024-05-23,85.48
CUST0485,2024-12-15,173.56
CUST0380,2024-10-31,160.92
CUST0499,2024-04-23,464.64
CUST0406,2024-03-04,114.87
CUST0441,2024-09-01,150.37
CUST0626,2024-10-07,174.69
CUST0613,2024-07-16,300.79
CUST0874,2024-11-18,59.32
CUST0085,2024-12-26,83.52
CUST0439,2024-04-22,449.32
CUST0957,2024-01-08,327.51
CUST0053,2024-12-29,240.89
CUST0034,2024-10-23,152.8
CUST0864,2024-06-26,342.58
CUST0941,2024-01-07,185.05
CUST0586,2024-11-16,29.81
CUST0915,2024-07-25,171.77
CUST0040,2024-03-07,50.35
CUST0041,2024-02-20,10.1
CUST0945,2024-09-23,396.88
CUST0919,2024-06-13,413.85
CUST0503,2024-11-05,140.99
CUST0299,2024-02-19,420.06
CUST0074,2024-02-21,149.38
CUST0067,2024-05-08,307.02
CUST0267,2024-10-11,325.3
CUST0717,2024-04-11,57.1
CUST0622,2024-09-07,347.63
CUST0033,2024-06-12,427.56
CUST0681,2024-10-08,350.51
CUST0830,2024-05-13,185.79
CUST0522,2024-07-27,153.89
CUST0723,2024-06-08,214.81
CUST0953,2024-09-01,399.19
CUST0868,2024-07-25,336.47
CUST0216,2024-08-29,236.03
CUST0721,2024-10-12,28.03
CUST0061,2024-03-05,438.82
CUST0152,2024-11-05,499.13
CUST0130,2024-10-15,364.16
CUST0290,2024-07-13,346.99
CUST0594,2024-08-30,362.13
CUST0446,2024-06-04,70.08
CUST0660,2024-01-23,471.86
CUST0566,2024-03-05,158.25
CUST0727,2024-09-14,448.84
CUST0672,2024-12-13,188.46
CUST0401,2024-09-23,179.09
CUST0051,2024-12-14,422.15
CUST0823,2024-08-23,200.88
CUST0833,2024-04-20,237.12
CUST0990,2024-06-10,394.03
CUST0884,2024-07-18,230.31
CUST0836,2024-07-16,375.19
CUST0725,2024-05-28,332.62
CUST0982,2024-03-15,435.39
CUST0189,2024-12-27,435.9
CUST0169,2024-08-24,213.74
CUST0499,2024-07-12,82.6
CUST0906,2024-10-20,127.61
CUST0619,2024-04-21,478.96
CUST0930,2024-09-18,363.18
CUST0428,2024-12-11,387.72
CUST0647,2024-06-29,358.57
CUST0820,2024-02-20,192.78
CUST0003,2024-11-07,246.57
CUST0845,2024-04-18,108.84
CUST0152,2024-07-13,343.37
CUST0879,2024-04-16,143.99
CUST0401,2024-04-04,496.88
CUST0628,2024-02-21,106.36
CUST0789,2024-12-10,232.93
CUST0737,2024-03-03,278.09
CUST0552,2024-05-11,31.81
CUST0341,2024-12-21,209.59
CUST0643,2024-11-28,242.51
CUST0900,2024-05-31,465.23
CUST0937,2024-02-23,290.23
CUST0946,2024-07-22,419.05
CUST0229,2024-05-14,139.7
CUST0913,2024-02-01,427.56
CUST0837,2024-09-04,337.53
CUST0594,2024-08-22,203.46
CUST0005,2024-04-03,122.32
CUST0228,2024-05-14,127.1
CUST0003,2024-05-24,33.4
CUST0078,2024-08-12,272.28
CUST0922,2024-03-26,470.56
CUST0017,2024-04-18,435.59
CUST0751,2024-02-07,396.12
CUST0788,2024-02-27,335.02
CUST0509,2024-03-08,114.57
CUST0678,2024-03-23,150.9
CUST0119,2024-09-01,463.56
CUST0399,2024-03-18,365.6
CUST0182,2024-03-26,331.49
CUST0015,2024-01-15,220.46
CUST0337,2024-02-03,130.34
CUST0492,2024-12-20,58.74
CUST0954,2024-08-20,92.82
CUST0300,2024-01-22,135.98
CUST0166,2024-05-26,110.01
CUST0168,2024-06-28,57.83
CUST0955,2024-08-05,161.65
CUST0556,2024-01-11,278.85
CUST0071,2024-11-21,491.58
CUST0895,2024-10-29,427.98
CUST0004,2024-08-30,42.33
CUST0789,2024-08-14,482.92
CUST0117,2024-05-13,175.39
CUST0513,2024-04-01,238.0
CUST0126,2024-04-28,337.32
CUST0285,2024-11-18,184.57
CUST0095,2024-07-03,96.44
CUST0826,2024-09-25,277.2
CUST0257,2024-12-21,456.35
CUST0636,2024-11-16,496.14
CUST0167,2024-10-17,177.63
CUST0535,2024-01-12,272.06
CUST0491,2024-02-11,182.18
CUST0349,2024-06-14,398.41
CUST0443,2024-11-07,405.56
CUST0795,2024-06-07,114.06
CUST0195,2024-02-17,322.37
CUST0793,2024-03-05,376.39
CUST0069,2024-09-05,418.91
CUST0957,2024-04-21,283.15
CUST0469,2024-06-15,167.88
CUST0378,2024-09-20,450.99
CUST0038,2024-05-13,102.16
CUST0585,2024-07-02,18.39
CUST0681,2024-06-23,327.87
CUST0426,2024-12-27,485.1
CUST0883,2024-05-07,51.76
CUST0864,2024-11-11,301.38
CUST0575,2024-11-01,300.51
CUST0485,2024-04-21,281.26
CUST0565,2024-07-09,68.68
CUST0831,2024-12-14,395.21
CUST0654,2024-07-21,130.56
CUST0550,2024-05-27,153.79
CUST0880,2024-11-06,36.91
CUST0308,2024-01-25,482.4
CUST0141,2024-01-09,136.56
CUST0389,2024-10-13,147.53
CUST0871,2024-06-03,490.84
CUST0999,2024-04-03,188.25
CUST0511,2024-07-26,371.93
CUST0417,2024-12-19,22.81
CUST0292,2024-07-16,100.54
CUST0096,2024-10-21,466.39
CUST0618,2024-02-28,427.27
CUST0372,2024-11-02,56.63
CUST0271,2024-07-13,165.97
CUST0127,2024-09-28,292.44
CUST0597,2024-11-20,123.44
CUST0284,2024-07-24,422.32
CUST0564,2024-03-28,457.36
CUST0082,2024-01-01,278.98
CUST0592,2024-01-12,277.57
CUST0929,2024-03-23,332.37
CUST0103,2024-06-07,378.63
CUST0042,2024-07-24,460.23
CUST0431,2024-11-13,332.37
CUST0276,2024-12-04,77.08
CUST0097,2024-03-04,11.96
CUST0913,2024-04-30,30.84
CUST0829,2024-06-29,208.93
CUST0110,2024-08-17,87.82
CUST0963,2024-03-18,448.56
CUST0254,2024-11-19,173.69
CUST0190,2024-02-02,459.9
CUST0718,2024-11-07,319.11
CUST0018,2024-05-04,117.02
CUST0726,2024-10-27,92.99
CUST0981,2024-01-16,259.75
CUST0418,2024-12-28,343.89
CUST0897,2024-08-13,292.58
CUST0748,2024-09-25,251.4
CUST0244,2024-11-30,220.56
CUST0628,2024-01-24,200.34
CUST0845,2024-04-04,153.43
CUST0140,2024-06-06,487.12
CUST0422,2024-03-09,150.95
CUST0256,2024-02-19,429.51
CUST0128,2024-01-04,215.91
CUST0664,2024-02-25,253.86
CUST0118,2024-06-06,299.46
CUST0765,2024-08-23,348.74
CUST0591,2024-09-27,409.08
CUST0595,2024-10-30,483.92
CUST0255,2024-10-24,358.42
CUST0237,2024-08-25,374.99
CUST0749,2024-11-24,345.19
CUST0137,2024-09-10,145.51
CUST0116,2024-03-11,11.38
CUST0216,2024-11-04,416.69
CUST0015,2024-06-02,62.41
CUST0212,2024-05-16,80.75
CUST0742,2024-02-03,394.94
CUST0890,2024-06-25,169.3
CUST0421,2024-06-20,333.16
CUST0697,2024-08-12,227.27
CUST0207,2024-02-09,81.5
CUST0399,2024-07-03,102.12
CUST0682,2024-01-26,128.96
CUST0501,2024-08-12,224.35
CUST0259,2024-12-29,222.31
CUST0163,2024-11-29,392.88
CUST0854,2024-11-30,376.68
CUST0537,2024-08-04,109.88
CUST0114,2024-08-05,78.94
CUST0287,2024-10-01,218.81
CUST0015,2024-05-02,394.99
CUST0543,2024-11-27,297.38
CUST0357,2024-07-28,325.68
CUST0461,2024-09-19,347.33
CUST0283,2024-04-30,482.12
CUST0277,2024-10-09,245.37
CUST0449,2024-10-23,18.4
CUST0241,2024-02-04,248.09
CUST0225,2024-03-23,259.75
CUST0957,2024-10-17,63.81
CUST0739,2024-06-24,265.79
CUST0707,2024-11-10,143.19
CUST0675,2024-04-10,401.74
CUST0765,2024-06-07,19.95
CUST0581,2024-11-06,128.2
CUST0290,2024-08-23,406.76
CUST0776,2024-01-23,466.37
CUST0877,2024-02-20,291.46
CUST0947,2024-04-03,461.7
CUST0643,2024-04-20,488.95
CUST0004,2024-10-15,479.72
CUST0336,2024-01-12,387.15
CUST0430,2024-03-15,177.24
CUST0493,2024-09-22,101.81
CUST0751,2024-07-27,363.23
CUST0436,2024-08-24,351.05
CUST0279,2024-03-05,107.74
CUST0412,2024-01-23,422.54
CUST0617,2024-03-16,286.37
CUST0099,2024-06-19,241.21
CUST0201,2024-08-27,169.11
CUST0879,2024-07-11,184.87
CUST0778,2024-08-29,270.92
CUST0505,2024-09-05,221.1
CUST0576,2024-12-22,347.97
CUST0106,2024-03-16,449.0
CUST0237,2024-06-03,434.61
CUST0210,2024-05-05,212.06
CUST0757,2024-11-23,60.28
CUST1000,2024-03-25,226.23
CUST0139,2024-09-08,371.63
CUST0224,2024-06-24,57.46
CUST0263,2024-12-25,459.92
CUST0419,2024-10-30,495.74
CUST0659,2024-03-04,446.0
CUST0915,2024-09-14,55.81
CUST0946,2024-08-31,309.77
CUST0096,2024-08-24,397.64
CUST0550,2024-02-12,469.75
CUST0247,2024-12-08,243.25
CUST0284,2024-03-28,91.85
CUST0776,2024-01-09,367.05
CUST0949,2024-04-24,410.36
CUST0222,2024-06-03,444.86
CUST0103,2024-11-15,256.81
CUST0235,2024-03-11,146.06
CUST0438,2024-01-09,180.99
CUST0366,2024-05-13,282.58
CUST0169,2024-12-17,372.06
CUST0643,2024-03-13,20.47
CUST0282,2024-09-23,94.31
CUST0161,2024-09-02,371.36
CUST0751,2024-09-30,105.97
CUST0215,2024-09-20,74.99
CUST0472,2024-11-29,334.21
CUST0232,2024-02-18,75.91
CUST0121,2024-09-17,189.65
CUST0775,2024-07-30,419.03
CUST0443,2024-10-13,347.08
CUST0854,2024-10-10,242.13
CUST0008,2024-10-04,193.52
CUST0546,2024-10-02,345.38
CUST0915,2024-05-29,63.18
CUST0783,2024-10-11,113.77
CUST0158,2024-06-01,63.14
CUST0235,2024-01-07,408.17
CUST0273,2024-04-08,359.72
CUST0906,2024-01-19,270.12
CUST0923,2024-03-03,450.5
CUST0940,2024-03-06,492.36
CUST0908,2024-05-13,87.12
CUST0609,2024-04-02,333.65
CUST0221,2024-05-15,218.19
CUST0626,2024-05-17,146.8
CUST0267,2024-02-24,114.93
CUST0752,2024-12-20,106.17
CUST0303,2024-06-21,388.55
CUST0477,2024-11-14,438.62
CUST0119,2024-01-10,72.12
CUST0056,2024-09-04,371.13
CUST0547,2024-11-03,284.43
CUST0405,2024-02-02,294.52
CUST0756,2024-10-22,35.89
CUST0185,2024-03-30,439.14
CUST0819,2024-10-27,127.84
CUST0052,2024-04-14,430.57
CUST0557,2024-11-23,128.33
CUST0566,2024-11-18,176.16
CUST0551,2024-11-13,137.23
CUST0341,2024-03-24,76.73
CUST0183,2024-12-08,219.58
CUST0871,2024-09-16,78.46
CUST0809,2024-09-09,352.4
CUST0092,2024-04-09,82.43
CUST0453,2024-11-24,216.84
CUST0650,2024-03-26,49.28
CUST0779,2024-07-19,235.84
CUST0698,2024-08-11,496.45
CUST0346,2024-12-15,26.22
CUST0012,2024-12-17,389.9
CUST0708,2024-12-18,432.81
CUST0741,2024-12-15,50.98
CUST0169,2024-02-08,297.06
CUST0085,2024-01-13,103.31
CUST0976,2024-11-10,225.1
CUST0916,2024-03-30,327.3
CUST0059,2024-02-12,376.75
CUST0620,2024-12-17,362.42
CUST0362,2024-07-23,195.73
CUST0118,2024-04-16,326.35
CUST0771,2024-08-03,137.79
CUST0088,2024-03-26,408.26
CUST0615,2024-01-23,292.43
CUST0489,2024-08-05,250.66
CUST0933,2024-11-21,83.78
CUST0845,2024-08-05,255.69
CUST0808,2024-12-09,163.92
CUST0481,2024-12-10,258.5
CUST0479,2024-12-17,31.63
CUST0051,2024-12-29,334.4
CUST0908,2024-08-27,195.17
CUST0652,2024-07-09,53.46
CUST0742,2024-04-10,144.79
CUST0154,2024-06-06,195.08
CUST0126,2024-09-01,212.36
CUST0817,2024-08-15,260.72
CUST0330,2024-06-24,334.05
CUST0375,2024-07-25,412.57
CUST0804,2024-03-10,193.91
CUST0043,2024-03-23,360.0
CUST0641,2024-05-04,35.99
CUST0213,2024-08-29,210.99
CUST0877,2024-02-20,283.55
CUST0633,2024-07-02,395.4
CUST0018,2024-02-15,391.52
CUST0976,2024-04-05,100.54
CUST0067,2024-11-29,141.23
CUST0049,2024-10-29,433.97
CUST0259,2024-04-04,70.89
CUST0570,2024-04-04,371.87
CUST0268,2024-02-14,369.31
CUST0986,2024-02-05,96.95
CUST0972,2024-05-02,254.24
CUST0954,2024-08-25,262.68
CUST0388,2024-09-25,268.88
CUST0066,2024-06-09,141.22
CUST0159,2024-01-21,42.11
CUST0714,2024-06-09,313.35
CUST0303,2024-10-04,265.64
CUST0661,2024-01-23,336.82
CUST0315,2024-06-05,155.82
CUST0022,2024-08-28,440.93
CUST0775,2024-10-25,190.45
CUST0743,2024-04-04,221.14
CUST0107,2024-07-25,480.78
CUST0258,2024-11-18,236.36
CUST0042,2024-06-14,152.9
CUST0647,2024-06-14,86.77
CUST0969,2024-06-22,381.25
CUST0888,2024-12-09,101.43
CUST0808,2024-09-04,363.35
CUST0378,2024-07-09,276.3
CUST0192,2024-08-02,103.92
CUST0887,2024-12-19,337.65
CUST0482,2024-06-20,160.79
CUST0812,2024-08-09,432.91
CUST0526,2024-03-11,480.39
CUST0544,2024-04-16,458.97
CUST0024,2024-09-06,368.08
CUST0378,2024-08-29,282.48
CUST0513,2024-04-09,97.44
CUST0283,2024-07-14,365.49
CUST0138,2024-05-06,308.95
CUST0714,2024-11-29,340.1
CUST0349,2024-12-11,151.95
CUST0655,2024-12-01,496.63
CUST0299,2024-08-30,110.27
CUST0222,2024-09-15,485.17
CUST0844,2024-07-02,105.22
CUST0539,2024-08-21,297.69
CUST0905,2024-01-03,69.87
CUST0746,2024-09-08,405.29
CUST0826,2024-11-08,54.13
CUST0729,2024-02-27,232.82
CUST0478,2024-10-28,276.75
CUST0622,2024-09-20,128.14
CUST0094,2024-02-11,342.6
CUST0505,2024-09-11,76.01
CUST0660,2024-07-18,499.73
CUST0041,2024-06-05,428.86
CUST0741,2024-11-21,478.54
CUST0941,2024-02-21,383.06
CUST0509,2024-07-16,495.8
CUST0098,2024-05-08,480.76
CUST0879,2024-06-05,391.67
CUST0738,2024-04-06,446.99
CUST0011,2024-09-27,112.26
CUST0028,2024-12-15,297.18
CUST0343,2024-06-01,64.89
CUST0131,2024-02-29,266.7
CUST0014,2024-08-27,347.31
CUST0342,2024-05-03,322.05
CUST0510,2024-08-17,367.34
CUST0843,2024-02-29,68.65
CUST0743,2024-06-01,459.17
CUST0904,2024-02-17,343.26
CUST0402,2024-06-25,308.77
CUST0355,2024-10-23,444.08
CUST0079,2024-07-24,305.81
CUST0828,2024-10-28,436.71
CUST0655,2024-03-11,150.55
CUST0553,2024-08-03,120.66
CUST0407,2024-04-03,243.9
CUST0859,2024-12-17,297.41
CUST0775,2024-06-05,105.41
CUST0835,2024-10-11,471.38
CUST0622,2024-02-26,257.87
CUST0076,2024-08-30,231.13
CUST0344,2024-07-11,214.95
CUST0095,2024-08-22,467.55
CUST0713,2024-08-02,73.73
CUST0549,2024-06-05,470.93
CUST0044,2024-06-26,318.93
CUST0797,2024-07-11,126.45
CUST0959,2024-06-11,220.05
CUST0990,2024-12-07,264.48
CUST0099,2024-11-01,375.71
CUST0437,2024-12-21,470.03
CUST0967,2024-09-23,438.67
CUST0057,2024-04-08,443.62
CUST0370,2024-06-14,204.94
CUST0623,2024-11-15,410.9
CUST0782,2024-12-17,199.28
CUST0702,2024-05-11,45.61
CUST0963,2024-09-13,58.97
CUST0180,2024-09-10,134.47
CUST0349,2024-07-01,35.51
CUST0441,2024-04-14,279.64
CUST0447,2024-03-13,63.3
CUST0642,2024-04-26,217.99
CUST0575,2024-02-05,452.18
CUST0637,2024-09-14,492.12
CUST0852,2024-08-17,152.3
CUST0987,2024-12-10,66.76
CUST0312,2024-03-22,12.43
CUST0541,2024-05-15,392.32
CUST0351,2024-07-31,126.34
CUST0884,2024-01-24,457.23
CUST0755,2024-04-04,76.88
CUST0048,2024-09-13,124.54
CUST0384,2024-02-20,364.69
CUST0055,2024-11-08,336.84
CUST0463,2024-01-12,350.04
CUST0621,2024-12-06,258.63
CUST0579,2024-03-08,356.7
CUST0823,2024-08-04,150.02
CUST0187,2024-12-22,360.18
CUST0464,2024-08-22,295.62
CUST0170,2024-06-07,380.55
CUST0724,2024-03-12,315.65
CUST0641,2024-05-29,385.65
CUST0587,2024-06-21,436.09
CUST0673,2024-08-01,416.84
CUST0658,2024-02-25,382.15
CUST0764,2024-01-19,342.36
CUST0875,2024-05-11,53.93
CUST0535,2024-08-01,81.14
CUST0803,2024-06-26,293.85
CUST0653,2024-03-14,131.62
CUST0339,2024-03-16,60.44
CUST0022,2024-04-18,444.8
CUST0584,2024-02-18,398.23
CUST0878,2024-09-22,477.11
CUST0912,2024-09-24,63.09
CUST0860,2024-09-07,154.27
CUST0145,2024-05-24,208.06
CUST0574,2024-12-02,209.83
CUST0717,2024-12-19,495.11
CUST0485,2024-10-12,205.02
CUST0121,2024-05-10,384.26
CUST0996,2024-12-15,324.55
CUST0179,2024-09-11,161.66
